id,dep_delayed_15min
0,0.0399959779054898
1,0.09183431465448438
2,0.053061927938926
3,0.4930538973788645
4,0.3254431976110549
5,0.0586101391891811
6,0.07230066926333437
7,0.20433276000944509
8,0.18411955288248558
9,0.32189493436737937
10,0.3296074182075256
11,0.2983548012202146
12,0.11419862197869673
13,0.19333838368386722
14,0.15706128475233475
15,0.2845076781567361
16,0.09657200562696598
17,0.33282289651013636
18,0.40033557870601405
19,0.01592693081196234
20,0.3791725839886801
21,0.05709488540613633
22,0.45124821698494344
23,0.12853138120300453
24,0.3441458933171991
25,0.3048415057678318
26,0.025708048090021935
27,0.03949644517786758
28,0.3020625110700439
29,0.12407789364705095
30,0.21005256094648464
31,0.6175024109129515
32,0.027703788379748743
33,0.2809584281272882
34,0.4480879852708367
35,0.4972785900030278
36,0.23305454030379089
37,0.2115994070948972
38,0.1299515083549591
39,0.23294044564542785
40,0.22370335390478285
41,0.09916644973657855
42,0.15301154004717238
43,0.4239845146089971
44,0.14438266868968264
45,0.5096066343027853
46,0.006765120818171458
47,0.19168698722952845
48,0.6558236696561486
49,0.08669518580473089
50,0.6666049571415975
51,0.05833036485523871
52,0.2253022200423816
53,0.41123637684826
54,0.1550984215111585
55,0.12197424092863399
56,0.2766121741311388
57,0.5238608038760008
58,0.10942256277953909
59,0.2245417657814618
60,0.15924715325534985
61,0.15477487838180903
62,0.21710577551304186
63,0.2960184181074197
64,0.1853217940231797
65,0.1256924592214726
66,0.017060665659406858
67,0.08369985935220137
68,0.1805401792008174
69,0.22336274566657904
70,0.037737322850938636
71,0.30954286438678125
72,0.4151984663259899
73,0.38482282240042853
74,0.8951164735135451
75,0.2514547248416885
76,0.09019544637569914
77,0.1359817043661259
78,0.11259498030152865
79,0.21024978931596533
80,0.22371441315374183
81,0.15164878850541533
82,0.08497443378864022
83,0.09773325511820549
84,0.10986144648220005
85,0.02801372057351387
86,0.12743969008264092
87,0.27149700866946525
88,0.17360588045741093
89,0.23279989671462178
90,0.23804913163912755
91,0.18767315858158043
92,0.1844702041335334
93,0.1427905390551031
94,0.14264680034478205
95,0.06943008942382876
96,0.4054932733502974
97,0.09035060192672448
98,0.1862011634605837
99,0.5764832502333564
100,0.21561368613677045
101,0.3288769080637562
